sim_time,reservation_time_trigger,RV_computation_time,Update_V2RB_computation_time,Compute_V2RB_computation_time,Solve_assignment_computation_time,N_V2RBs_at_start,N_V2RBs_after_update,N_V2RBs_after_build,N_Rqs_unassigned,N_Rqs_assigned,N_Rqs_locked,user_requests,request_batch
4800,0.0,0.06955361366271973,0.003281116485595703,0.013618707656860352,0.0031774044036865234,8,9,21,0,6,3,0.059410000000000004,0.09325
4860,0.0,0.03043365478515625,0.004812955856323242,0.001535654067993164,0.003248453140258789,10,11,14,0,4,5,0.0309,0.04211
4920,0.0,0.023850679397583008,0.0,0.0031540393829345703,0.003151416778564453,6,6,10,0,3,6,0.03763,0.03256
4980,0.0,0.03930163383483887,0.0015683174133300781,0.0,0.0015802383422851562,6,6,8,0,1,9,0.03865,0.0454
5040,0.0,0.07106471061706543,0.0,0.0031843185424804688,0.0032460689544677734,6,5,11,0,3,5,0.07299,0.0799
5100,0.0,0.09715151786804199,0.0,0.0063323974609375,0.0032007694244384766,6,6,17,0,5,5,0.13105,0.10865
5160,0.0,0.06318187713623047,0.0,0.03753376007080078,0.0031871795654296875,6,6,11,0,4,7,0.04992,0.107
5220,0.0,0.0,0.0010313987731933594,0.0020754337310791016,0.0032749176025390625,10,9,9,0,2,7,0.02705,0.0091
5280,0.0,0.06132054328918457,0.0017938613891601562,0.014253854751586914,0.0031020641326904297,7,11,17,0,4,6,0.04952,0.08306
5340,0.0,0.037569522857666016,0.0015664100646972656,0.0,0.00313568115234375,14,15,18,0,3,8,0.03179,0.04628
5400,0.0,0.03722023963928223,0.0,0.004721403121948242,0.0031731128692626953,11,12,15,0,3,7,0.02574,0.04856
5460,0.0,0.06703448295593262,0.0019271373748779297,0.0015664100646972656,0.00318145751953125,10,12,17,0,3,8,0.05125,0.07698
5520,0.0,0.025452375411987305,0.0,0.011035680770874023,0.0032939910888671875,7,9,14,0,3,5,0.01719,0.04129
5580,0.0,0.05788373947143555,0.0,0.009444713592529297,0.0027167797088623047,8,8,15,0,4,4,0.046450000000000005,0.07206
5640,0.0,0.06115102767944336,0.0,0.0210113525390625,0.004090547561645508,10,11,19,0,4,6,0.04154,0.08889
5700,0.0,0.027493953704833984,0.0,0.0036323070526123047,0.003249645233154297,7,6,10,0,2,5,0.02622,0.03709
5760,0.0,0.1305222511291504,0.004737138748168945,0.028293371200561523,0.0032324790954589844,6,8,20,0,6,4,0.11532999999999999,0.16987
5820,0.0,0.0,0.0,0.013727664947509766,0.003165006637573242,12,12,13,0,3,6,0.0,0.01929
5880,0.0,0.07009434700012207,0.0010275840759277344,0.03730010986328125,0.003147125244140625,7,9,18,0,4,6,0.05803,0.11628
5940,0.0,0.0,0.0031003952026367188,0.01858806610107422,0.0032112598419189453,13,13,14,0,3,5,0.0418,0.02649
6000,0.0,0.0,0.0,0.0010340213775634766,0.0021009445190429688,8,8,8,0,1,6,0.0,0.00622
6060,0.0,0.028392791748046875,0.0,0.0015583038330078125,0.003240823745727539,4,6,9,0,2,4,0.02821,0.03474
6120,0.0,0.0,0.0,0.0,0.001993894577026367,4,4,4,0,0,4,0.0,0.00445
6180,0.0,0.05909466743469238,0.0032057762145996094,0.0016031265258789062,0.003317117691040039,3,3,10,0,2,3,0.07733,0.07038
6240,0.0,0.09025192260742188,0.0015680789947509766,0.03832602500915527,0.004426479339599609,8,8,21,0,5,3,0.08080000000000001,0.13782
6300,0.0,0.0,0.0,0.0015795230865478516,0.0031156539916992188,10,10,10,0,1,6,0.0,0.00664
6360,0.0,0.031571388244628906,0.0,0.0015132427215576172,0.003041505813598633,6,6,9,0,1,6,0.0164,0.03765
6420,0.0,0.08820676803588867,0.0,0.0044820308685302734,0.001600503921508789,5,5,12,0,3,5,0.10078999999999999,0.09689
6480,0.0,0.06304335594177246,0.0,0.0031905174255371094,0.0031480789184570312,7,7,14,0,4,6,0.04819,0.07102
6540,0.0,0.0661623477935791,0.0,0.008077144622802734,0.003178119659423828,9,9,20,0,5,6,0.0528,0.07927
6600,0.0,0.028912067413330078,0.0016732215881347656,0.0016300678253173828,0.0031948089599609375,16,14,20,0,5,7,0.01758,0.03843
6660,0.0,0.028625965118408203,0.0018787384033203125,0.001573324203491211,0.0026733875274658203,6,6,9,0,1,8,0.0243,0.03802
6720,0.0,0.06900763511657715,0.001584768295288086,0.0031557083129882812,0.0032100677490234375,6,6,11,0,2,7,0.06211,0.07995
6780,0.0,0.054047584533691406,0.0016319751739501953,0.0015628337860107422,0.0032587051391601562,7,9,14,0,3,7,0.04915,0.06266
6840,0.0,0.039347171783447266,0.006535053253173828,0.0016875267028808594,0.0030434131622314453,11,13,14,0,4,6,0.02548,0.05361
6900,0.0,0.0,0.0031058788299560547,0.0,0.0029861927032470703,13,13,13,0,3,7,0.0,0.00875
6960,0.0,0.03762936592102051,0.0,0.0015430450439453125,0.001542806625366211,6,6,9,0,3,5,0.03703,0.04338
7020,0.0,0.034612178802490234,0.0,0.012379169464111328,0.0031719207763671875,5,5,8,0,3,3,0.03579,0.05331
7080,0.0,0.0,0.0,0.0,0.0031588077545166016,5,4,4,0,2,2,0.0,0.00459
7140,0.0,0.07279706001281738,0.0015876293182373047,0.015422582626342773,0.0015883445739746094,4,4,10,0,3,3,0.05842,0.0943
