sim_time,reservation_time_trigger,RV_computation_time,Update_V2RB_computation_time,Compute_V2RB_computation_time,Solve_assignment_computation_time,N_V2RBs_at_start,N_V2RBs_after_update,N_V2RBs_after_build,N_Rqs_unassigned,N_Rqs_assigned,N_Rqs_locked,user_requests,request_batch
5940,0.0,0.0,0.0005035400390625,0.0,0.0025391578674316406,4,4,4,0,0,5,0.0,0.00416
6000,0.0,0.0,0.0,0.0015683174133300781,0.0031538009643554688,4,4,4,0,0,4,0.0,0.00661
6060,0.0,0.029318809509277344,0.0015709400177001953,0.0,0.0026531219482421875,3,5,7,0,1,4,5e-05,0.03499
6120,0.0,0.0,0.0,0.0,0.003147125244140625,4,4,5,0,1,2,0.0,0.00458
6180,0.0,0.0,0.0,0.0,0.003204345703125,4,3,3,0,1,1,0.0,0.00418
6240,0.0,0.0,0.0,0.0,0.003160715103149414,1,1,1,0,0,1,7e-05,0.00419
6300,0.0,0.0,0.0,0.0,0.003126859664916992,1,1,1,0,0,1,0.0,0.00404
6360,0.0,0.0,0.0,0.0,0.0031006336212158203,0,0,0,0,0,0,0.0,0.00304
6420,0.0,0.0,0.0,0.0,0.002538919448852539,0,0,0,0,0,0,4e-05,0.00285
6480,0.0,0.0,0.0,0.0,0.0025115013122558594,0,0,0,0,0,0,0.0,0.00265
6540,0.0,0.03531908988952637,0.0,0.001646280288696289,0.003108501434326172,0,0,5,0,1,0,4e-05,0.04
6600,0.0,0.038751840591430664,0.0,0.0015213489532470703,0.0015556812286376953,1,1,6,0,1,1,9e-05,0.04387
6660,0.0,0.04205608367919922,0.0,0.001569509506225586,0.0031805038452148438,5,4,9,0,2,1,9e-05,0.04834
6720,0.0,0.0,0.0,0.0,0.003076314926147461,3,2,3,0,1,1,0.0,0.00409
6780,0.0,0.0,0.0,0.0,0.0010082721710205078,2,2,2,0,0,2,0.0,0.00354
6840,0.0,0.021177053451538086,0.0,0.0015168190002441406,0.0025415420532226562,1,1,5,0,1,1,8e-05,0.02653
6900,0.0,0.026787757873535156,0.0,0.0020248889923095703,0.0030519962310791016,4,4,9,0,2,1,8e-05,0.03332
6960,0.0,0.0,0.0010068416595458984,0.0,0.002010345458984375,5,3,3,0,1,2,0.0,0.004
7020,0.0,0.0,0.0,0.0015628337860107422,0.0015785694122314453,2,2,2,0,1,1,0.0,0.00381
7080,0.0,0.0,0.0,0.0,0.001989126205444336,1,1,1,0,1,0,0.0,0.00336
7140,0.0,0.023643970489501953,0.0,0.0015900135040283203,0.0016012191772460938,1,1,6,0,1,1,5e-05,0.02864
