sim_time,reservation_time_trigger,RV_computation_time,Update_V2RB_computation_time,Compute_V2RB_computation_time,Solve_assignment_computation_time,N_V2RBs_at_start,N_V2RBs_after_update,N_V2RBs_after_build,N_Rqs_unassigned,N_Rqs_assigned,N_Rqs_locked,user_requests,request_batch
6600,0.0,0.03166699409484863,0.0015673637390136719,0.009606599807739258,0.0019440650939941406,9,11,15,0,2,10,0.03465,0.04927
6660,0.0,0.028246402740478516,0.0,0.0062525272369384766,0.0031099319458007812,7,7,14,0,2,8,0.02973,0.04049
6720,0.0,0.0806419849395752,0.0015652179718017578,0.0015649795532226562,0.004693269729614258,6,8,14,0,2,9,0.07761,0.09091
6780,0.0,0.048668622970581055,0.023058176040649414,0.03320813179016113,0.004545450210571289,9,10,22,0,4,6,0.05321,0.11174
6840,0.0,0.04234647750854492,0.0010104179382324219,0.023149728775024414,0.003017425537109375,12,12,14,0,3,8,0.04284,0.07298
6900,0.0,0.0,0.0,0.004635334014892578,0.003207683563232422,7,8,12,0,3,5,0.0,0.01193
6960,0.0,0.037477731704711914,0.0010294914245605469,0.047724008560180664,0.0020630359649658203,7,9,20,0,4,3,0.03947,0.09108
7020,0.0,0.03709292411804199,0.0,0.001837015151977539,0.003957986831665039,5,5,10,0,2,5,0.04003,0.04456
7080,0.0,0.0,0.0,0.0,0.0019032955169677734,6,6,6,0,0,6,0.0,0.00511
7140,0.0,0.07429862022399902,0.0,0.00474238395690918,0.003159761428833008,4,8,20,0,2,6,0.07621,0.08376
