request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
117,BasicRequest,1,3720,3720,2992;-1;-1,2970;-1;-1,,,,,106.77085137296005,1286.4486921910307,0:t_wait:155.36289141700126;t_drive:136.7708513729599;fare:128;vid:4,,,0,4,3875.3628914170017,4012.1337427899616,128,0
116,BasicRequest,1,3660,3660,2987;-1;-1,2977;-1;-1,,,,,149.31367692659578,1622.6786912200068,0:t_wait:185.9255893508148;t_drive:179.3136769265957;fare:162;vid:1,,,0,1,3845.925589350815,4055.2392662774105,162,0
120,BasicRequest,1,3840,3840,2972;-1;-1,2975;-1;-1,,,,,88.22303886747898,1181.6034995154696,0:t_wait:147.84824106623728;t_drive:118.22303886747886;fare:118;vid:8,,,0,8,3987.8482410662386,4106.071279933718,118,0
119,BasicRequest,1,3780,3780,2981;-1;-1,2974;-1;-1,,,,,162.7755748063922,1500.4598469308316,0:t_wait:221.86751388994253;t_drive:192.7755748063919;fare:150;vid:2,,,0,0,3962.7272980076846,4155.502872814078,150,0
122,BasicRequest,1,3900,3900,2974;-1;-1,2982;-1;-1,,,,,144.42734698804207,1300.2674156418354,0:t_wait:26.630124047055233;t_drive:242.01364413089914;fare:130;vid:1,,,0,1,3926.6301240470557,4168.643768177952,130,0
118,BasicRequest,1,3780,3780,2978;-1;-1,2969;-1;-1,,,,,213.5128417430813,2609.1370425704195,0:t_wait:117.56238816680161;t_drive:243.51284174308148;fare:260;vid:0,,,0,2,3936.7026040490596,4180.2154457921415,260,0
121,BasicRequest,1,3840,3840,2991;-1;-1,2984;-1;-1,,,,,249.77030196747984,2197.08589616899,0:t_wait:93.13885174717643;t_drive:388.40466996747955;fare:219;vid:8,,,0,5,3887.227250680939,4166.997552648419,219,0
115,BasicRequest,1,3660,3660,2981;-1;-1,2993;-1;-1,,,,,230.33291487224398,3062.6160462581374,0:t_wait:268.9438993370609;t_drive:260.3329148722437;fare:306;vid:6,,,0,6,3928.9438993370622,4189.276814209304,306,0
124,BasicRequest,1,4020,4020,2977;-1;-1,2979;-1;-1,,,,,85.83247653831305,715.2706378192755,0:t_wait:30.15802126754852;t_drive:145.83247653831268;fare:100;vid:7,,,0,7,4050.158021267548,4195.990497805859,100,0
126,BasicRequest,1,4140,4140,2984;-1;-1,2976;-1;-1,,,,,13.367747306772614,111.3978942231051,0:t_wait:26.997552648419514;t_drive:43.3677473067728;fare:100;vid:5,,,0,5,4166.997552648419,4210.365299955191,100,0
127,BasicRequest,1,4140,4140,2987;-1;-1,2974;-1;-1,,,,,50.70453469624037,704.229648558894,0:t_wait:226.30916429614535;t_drive:80.70453469624044;fare:100;vid:5,,,0,0,4234.016066117838,4314.720600814079,100,0
125,BasicRequest,1,4080,4080,2974;-1;-1,2970;-1;-1,,,,,215.12566102862468,2128.3671755038336,0:t_wait:6.636986284135219;t_drive:245.1256610286241;fare:212;vid:3,,,0,3,4086.636986284135,4331.7626473127575,212,0
123,BasicRequest,1,4020,4020,2978;-1;-1,2968;-1;-1,,,,,249.33538421810698,3106.6723547235533,0:t_wait:78.56503667563265;t_drive:279.3353842181068;fare:310;vid:7,,,0,7,4128.565036675632,4437.900420893737,310,0
129,BasicRequest,1,4200,4200,2978;-1;-1,2990;-1;-1,,,,,224.86616057394428,1873.8846714495362,0:t_wait:17.994410650397185;t_drive:254.8661605739444;fare:187;vid:1,,,0,1,4217.994410650397,4472.860571224344,187,0
128,BasicRequest,1,4200,4200,2992;-1;-1,2980;-1;-1,,,,,198.06309279928786,2377.7959948882412,0:t_wait:53.680738656259564;t_drive:228.06309279928792;fare:237;vid:6,,,0,6,4253.68073865626,4481.743831455549,237,0
130,BasicRequest,1,4260,4260,2967;-1;-1,2976;-1;-1,,,,,270.05479306411416,2805.785866838588,0:t_wait:91.29543594574352;t_drive:300.05479306411416;fare:280;vid:2,,,0,2,4351.29543594574,4651.350229009857,280,0
131,BasicRequest,1,4320,4320,2990;-1;-1,2983;-1;-1,,,,,272.2504107321089,2268.7534227675733,0:t_wait:7.381840040901807;t_drive:302.25041073210923;fare:226;vid:4,,,0,4,4327.381840040903,4629.632250773013,226,0
133,BasicRequest,1,4440,4440,2977;-1;-1,2980;-1;-1,,,,,188.55199336745426,1527.828435539931,0:t_wait:30.158021267548065;t_drive:218.5519933674541;fare:152;vid:5,,,0,5,4470.158021267549,4688.710014635,152,0
132,BasicRequest,1,4440,4440,2991;-1;-1,2985;-1;-1,,,,,231.467786295792,2108.037698552667,0:t_wait:53.744527231358006;t_drive:261.4677862957924;fare:210;vid:3,,,0,3,4493.744527231358,4755.212313527152,210,0
136,BasicRequest,1,4680,4680,2977;-1;-1,2979;-1;-1,,,,,85.83247653831305,715.2706378192755,0:t_wait:14.744653285863023;t_drive:115.83247653831313;fare:100;vid:4,,,0,4,4694.744653285862,4810.577129824172,100,0
138,BasicRequest,1,4680,4680,2978;-1;-1,2982;-1;-1,,,,,11.830389349602546,98.58657791335457,0:t_wait:238.7186286939468;t_drive:41.83038934960223;fare:100;vid:4,,,0,8,4799.73703604906,4841.567425398663,100,0
135,BasicRequest,1,4620,4620,2993;-1;-1,2988;-1;-1,,,,,208.72429496749368,2316.518160262808,0:t_wait:103.1155921391819;t_drive:238.72429496749373;fare:231;vid:1,,,0,7,4679.666256495018,4918.390551462511,231,0
137,BasicRequest,1,4680,4680,2972;-1;-1,2991;-1;-1,,,,,134.87611468093908,1408.086703901932,0:t_wait:107.13324615047259;t_drive:164.87611468093928;fare:140;vid:0,,,0,0,4787.1332461504735,4952.00936083141,140,0
142,BasicRequest,1,4800,4800,2975;-1;-1,2976;-1;-1,,,,,43.17503937342681,359.7919947785567,0:t_wait:93.00847617646195;t_drive:73.17503937342644;fare:100;vid:3,,,0,3,4893.008476176463,4966.18351554989,100,0
141,BasicRequest,1,4800,4800,2974;-1;-1,2976;-1;-1,,,,,68.45112096280693,667.1321987648755,0:t_wait:37.732394587082126;t_drive:98.45112096280718;fare:100;vid:3,,,0,3,4837.732394587082,4966.18351554989,100,0
139,BasicRequest,1,4680,4680,2976;-1;-1,2967;-1;-1,,,,,271.5062629358858,2770.690133161413,0:t_wait:1.3502290098567755;t_drive:301.5062629358854;fare:277;vid:2,,,0,2,4681.350229009857,4982.856491945744,277,0
144,BasicRequest,1,4920,4920,2983;-1;-1,2976;-1;-1,,,,,40.54091773259992,286.85326681928507,0:t_wait:47.50530195645024;t_drive:70.54091773260006;fare:100;vid:8,,,0,8,4967.505301956449,5038.04621968905,100,0
134,BasicRequest,1,4620,4620,2966;-1;-1,2981;-1;-1,,,,,208.07901915054018,2134.166564557901,0:t_wait:197.20043561509283;t_drive:238.07901915054026;fare:213;vid:7,,,0,1,4836.457853544972,5104.536872695512,213,0
140,BasicRequest,1,4740,4740,2992;-1;-1,2966;-1;-1,,,,,158.42488667311727,1413.709105198465,0:t_wait:277.87155822709246;t_drive:188.42488667311773;fare:141;vid:0,,,0,0,5017.87155822709,5206.296444900206,141,0
146,BasicRequest,1,5040,5040,2984;-1;-1,2973;-1;-1,,,,,120.62703736676937,1438.3667374416139,0:t_wait:18.36313269322727;t_drive:150.6270373667694;fare:143;vid:3,,,0,3,5058.363132693228,5208.990170059996,143,0
147,BasicRequest,1,5040,5040,2988;-1;-1,2986;-1;-1,,,,,115.47129525394821,1435.822275352455,0:t_wait:240.93307292768168;t_drive:145.47129525394848;fare:143;vid:3,,,0,7,5040.0,5185.4712952539485,143,0
143,BasicRequest,1,4860,4860,2966;-1;-1,2987;-1;-1,,,,,310.3944809749777,2777.639762929838,0:t_wait:6.45785354497184;t_drive:455.7940409749781;fare:277;vid:1,,,0,1,4866.457853544972,5322.251894519952,277,0
145,BasicRequest,1,4980,4980,2968;-1;-1,2987;-1;-1,,,,,223.08377944721312,2614.671158989071,0:t_wait:59.15052190359802;t_drive:253.0837794472127;fare:261;vid:2,,,0,2,5039.150521903599,5292.234301350811,261,0
155,BasicRequest,1,5280,5280,2973;-1;-1,2984;-1;-1,,,,,121.50720034751636,1307.089262558386,0:t_wait:0;t_drive:151.50720034751612;fare:130;vid:3,,,0,3,5280.0,5431.507200347517,130,0
153,BasicRequest,1,5220,5220,2991;-1;-1,2990;-1;-1,,,,,110.10526480954366,1151.3771008052358,0:t_wait:55.73058663417305;t_drive:140.10526480954377;fare:115;vid:4,,,0,4,5275.730586634172,5415.835851443716,115,0
152,BasicRequest,1,5160,5160,2979;-1;-1,2975;-1;-1,,,,,151.75974624928307,1224.9515235059305,0:t_wait:115.9904978058612;t_drive:181.75974624928313;fare:122;vid:8,,,0,8,5275.9904978058585,5457.750244055144,122,0
149,BasicRequest,1,5100,5100,2966;-1;-1,2988;-1;-1,,,,,278.91382899027775,2634.732771078846,0:t_wait:106.29644490020746;t_drive:308.9138289902776;fare:263;vid:0,,,0,0,5206.296444900206,5515.210273890484,263,0
151,BasicRequest,1,5160,5160,2990;-1;-1,2991;-1;-1,,,,,46.36268719045634,477.01089919476397,0:t_wait:226.64454375046626;t_drive:76.3626871904562;fare:100;vid:7,,,0,7,5386.644543750466,5463.0072309409215,100,0
150,BasicRequest,1,5100,5100,2986;-1;-1,2968;-1;-1,,,,,225.6954641406815,2669.4665575094655,0:t_wait:85.47129525394848;t_drive:255.6954641406819;fare:266;vid:7,,,0,7,5185.4712952539485,5529.186567394627,266,0
157,BasicRequest,1,5400,5400,2971;-1;-1,2973;-1;-1,,,,,73.90348395749493,860.3601923643268,0:t_wait:118.24543776154951;t_drive:103.90348395749515;fare:100;vid:1,,,0,1,5518.245437761547,5622.148921719042,100,0
160,BasicRequest,1,5520,5520,2977;-1;-1,2976;-1;-1,,,,,54.017864446737235,399.16115610376266,0:t_wait:41.08330469611883;t_drive:114.0178644467378;fare:100;vid:8,,,0,8,5561.083304696121,5675.101169142858,100,0
156,BasicRequest,1,5340,5340,2969;-1;-1,2966;-1;-1,,,,,188.51107637583252,1632.2617082123668,0:t_wait:162.22933407776145;t_drive:218.5110763758321;fare:163;vid:2,,,0,2,5502.22933407776,5720.740410453594,163,0
154,BasicRequest,1,5280,5280,2976;-1;-1,2970;-1;-1,,,,,220.13471720867494,1834.455976738958,0:t_wait:113.23706194000351;t_drive:250.13471720867528;fare:183;vid:3,,,0,3,5474.87494765429,5725.009664862967,183,0
148,BasicRequest,1,5100,5100,2991;-1;-1,2983;-1;-1,,,,,292.24421954165257,3171.840523572809,0:t_wait:175.73058663417214;t_drive:322.24421954165246;fare:317;vid:4,,,0,4,5275.730586634172,5718.086262175826,317,0
159,BasicRequest,1,5460,5460,2983;-1;-1,2974;-1;-1,,,,,115.49096934122157,1083.4350680544096,0:t_wait:129.6930056959709;t_drive:145.4909693412219;fare:108;vid:8,,,0,8,5604.5602514102575,5806.1055864657665,108,0
165,BasicRequest,1,5700,5700,2975;-1;-1,2982;-1;-1,,,,,119.15126539866198,992.9272116555164,0:t_wait:91.20710369889184;t_drive:149.15126539866196;fare:100;vid:0,,,0,1,5722.21094428562,5871.362209684283,100,0
161,BasicRequest,1,5580,5580,2966;-1;-1,2967;-1;-1,,,,,103.09018014133937,889.1057434150201,0:t_wait:140.74041045359172;t_drive:133.09018014133926;fare:100;vid:2,,,0,2,5720.740410453594,5853.8305905949355,100,0
162,BasicRequest,1,5580,5580,2983;-1;-1,2982;-1;-1,,,,,98.14915518640652,700.0444836962447,0:t_wait:138.08626217582696;t_drive:128.14915518640646;fare:100;vid:4,,,0,4,5718.086262175826,5876.235417362228,100,0
158,BasicRequest,1,5460,5460,2969;-1;-1,2985;-1;-1,,,,,216.4664083171113,1880.911226626546,0:t_wait:130.82420891960282;t_drive:246.46640831711102;fare:188;vid:7,,,0,7,5590.824208919601,5837.290617236714,188,0
167,BasicRequest,1,5760,5760,2988;-1;-1,2984;-1;-1,,,,,142.6522814798318,1600.770944951656,0:t_wait:0;t_drive:172.6522814798318;fare:160;vid:0,,,0,0,5760.0,5932.652281479831,160,0
163,BasicRequest,1,5640,5640,2976;-1;-1,2987;-1;-1,,,,,125.94386434095271,1410.1941526762305,0:t_wait:35.101169142856634;t_drive:209.51761062666628;fare:141;vid:8,,,0,8,5675.101169142858,5884.618779769527,141,0
170,BasicRequest,1,5760,5760,2990;-1;-1,2987;-1;-1,,,,,182.68952309137575,1926.5718422630891,0:t_wait:261.3946449086252;t_drive:212.68952309137603;fare:192;vid:2,,,0,3,5767.381840040903,5980.071363132278,192,0
166,BasicRequest,1,5760,5760,2981;-1;-1,2984;-1;-1,,,,,133.26973817671225,1110.581151472602,0:t_wait:118.44863131008424;t_drive:163.26973817671205;fare:111;vid:5,,,0,5,5878.448631310085,6041.718369486795,111,0
168,BasicRequest,1,5760,5760,2979;-1;-1,2980;-1;-1,,,,,102.71951682914118,812.5577977206555,0:t_wait:154.62787174228743;t_drive:132.71951682914096;fare:100;vid:6,,,0,6,5914.627871742287,6047.347388571429,100,0
164,BasicRequest,1,5640,5640,2977;-1;-1,2992;-1;-1,,,,,290.68994856816636,2881.77744065169,0:t_wait:155.54400492659352;t_drive:320.6899485681661;fare:288;vid:1,,,0,4,5762.830915461688,6173.248073172704,288,0
171,BasicRequest,1,5880,5880,2970;-1;-1,2989;-1;-1,,,,,117.5938106965832,932.344993900098,0:t_wait:200.51077447284933;t_drive:147.5938106965832;fare:100;vid:7,,,0,7,6080.510774472852,6228.104585169434,100,0
169,BasicRequest,1,5760,5760,2966;-1;-1,2989;-1;-1,,,,,263.5047891107117,2459.3155808926635,0:t_wait:223.83969358587183;t_drive:293.5047891107115;fare:245;vid:3,,,0,2,6037.8657921678805,6331.370581278591,245,0
174,BasicRequest,1,6060,6060,2988;-1;-1,2967;-1;-1,,,,,205.09288943677598,2240.9159723361736,0:t_wait:31.62247258672869;t_drive:235.0928894367762;fare:224;vid:3,,,0,3,6091.62247258673,6326.7153620235,224,0
179,BasicRequest,1,6240,6240,2989;-1;-1,2988;-1;-1,,,,,55.408399879566026,508.74519018618287,0:t_wait:18.10458516943436;t_drive:85.40839987956588;fare:100;vid:7,,,0,7,6258.104585169434,6343.512985049001,100,0
172,BasicRequest,1,5880,5880,2990;-1;-1,2982;-1;-1,,,,,224.7451087756582,1872.8759064638184,0:t_wait:180.11173667815092;t_drive:254.74510877565808;fare:187;vid:8,,,0,8,6060.111736678151,6314.856845453813,187,0
173,BasicRequest,1,5940,5940,2993;-1;-1,2966;-1;-1,,,,,137.53417912007302,1123.5603891839621,0:t_wait:284.1387807257497;t_drive:167.53417912007262;fare:112;vid:4,,,0,4,6224.138780725749,6391.67295984582,112,0
175,BasicRequest,1,6180,6180,2986;-1;-1,2979;-1;-1,,,,,176.2729741956606,1500.143045537819,0:t_wait:65.61792805983077;t_drive:206.27297419566094;fare:150;vid:0,,,0,0,6245.617928059831,6451.890902255492,150,0
181,BasicRequest,1,6420,6420,2984;-1;-1,2985;-1;-1,,,,,44.90889004259791,386.725802383677,0:t_wait:20.354986667990488;t_drive:74.9088900425977;fare:100;vid:8,,,0,8,6440.354986667992,6515.26387671059,100,0
177,BasicRequest,1,6240,6240,2981;-1;-1,2972;-1;-1,,,,,246.33507467115044,2580.8765514016804,0:t_wait:83.15932049127969;t_drive:276.3350746711503;fare:258;vid:1,,,0,1,6323.159320491281,6589.198367733861,258,0
184,BasicRequest,1,6420,6420,2979;-1;-1,2976;-1;-1,,,,,136.07402790842417,1082.9625182844873,0:t_wait:31.89090225549262;t_drive:166.0740279084239;fare:108;vid:0,,,0,0,6451.890902255492,6617.964930163914,108,0
185,BasicRequest,1,6480,6480,2988;-1;-1,2973;-1;-1,,,,,37.42759313231544,519.8276823932699,0:t_wait:55.40839987956588;t_drive:67.42759313231545;fare:100;vid:2,,,0,2,6535.408399879567,6602.835993011882,100,0
176,BasicRequest,1,6180,6180,2987;-1;-1,2966;-1;-1,,,,,333.9310024535938,3186.790237070162,0:t_wait:107.58073164772577;t_drive:363.93100245359346;fare:318;vid:5,,,0,5,6287.580731647726,6651.511734101321,318,0
178,BasicRequest,1,6240,6240,2967;-1;-1,2983;-1;-1,,,,,320.79884904580007,3798.470600019302,0:t_wait:86.71536202350308;t_drive:350.7988490458001;fare:379;vid:3,,,0,3,6326.7153620235,6707.514211069299,379,0
183,BasicRequest,1,6420,6420,2988;-1;-1,2978;-1;-1,,,,,210.94413974795128,2220.857478138366,0:t_wait:0;t_drive:240.94413974795134;fare:222;vid:7,,,0,7,6420.0,6692.947179747951,222,0
182,BasicRequest,1,6420,6420,2985;-1;-1,2980;-1;-1,,,,,199.18175989917742,1608.0703712755965,0:t_wait:272.2163567105881;t_drive:229.18175989917745;fare:160;vid:8,,,0,8,6515.26387671059,6744.445636609769,160,0
188,BasicRequest,1,6540,6540,2988;-1;-1,2981;-1;-1,,,,,199.38776958883375,2147.5407934790537,0:t_wait:16.214302902447344;t_drive:259.3877695888341;fare:214;vid:1,,,0,1,6556.214302902448,6815.602072491283,214,0
187,BasicRequest,1,6540,6540,2966;-1;-1,2976;-1;-1,,,,,257.75501663402497,1978.3156102536077,0:t_wait:0;t_drive:287.7550166340252;fare:197;vid:4,,,0,4,6540.0,6827.755016634026,197,0
193,BasicRequest,1,6780,6780,2976;-1;-1,2984;-1;-1,,,,,18.363132693227385,153.0261057768949,0:t_wait:47.755016634025196;t_drive:48.36313269322727;fare:100;vid:4,,,0,4,6827.755016634026,6876.118149327254,100,0
180,BasicRequest,1,6360,6360,2976;-1;-1,2980;-1;-1,,,,,218.71001463500278,1779.1452794361685,0:t_wait:88.0462196890503;t_drive:248.71001463500306;fare:177;vid:8,,,0,7,6584.382143072319,6863.09215770732,177,0
190,BasicRequest,1,6660,6660,2984;-1;-1,2970;-1;-1,,,,,201.77158451544756,1681.429870962063,0:t_wait:18.36313269322727;t_drive:231.771584515448;fare:168;vid:0,,,0,0,6678.363132693228,6910.134717208677,168,0
186,BasicRequest,1,6480,6480,2975;-1;-1,2992;-1;-1,,,,,232.5970892091417,2397.670279326484,0:t_wait:222.8980155784575;t_drive:262.5970892091418;fare:239;vid:2,,,0,2,6702.89801557846,6965.495104787599,239,0
189,BasicRequest,1,6600,6600,2982;-1;-1,2968;-1;-1,,,,,267.32979486850445,3256.625776810199,0:t_wait:30.008909112850233;t_drive:385.0354428685041;fare:325;vid:3,,,0,3,6630.008909112849,7015.044351981352,325,0
192,BasicRequest,1,6720,6720,2974;-1;-1,2984;-1;-1,,,,,76.72125937032003,685.0623045417705,0:t_wait:238.7594339569323;t_drive:106.72125937031979;fare:100;vid:4,,,0,1,7008.377647297677,7115.098906667997,100,0
194,BasicRequest,1,6780,6780,2975;-1;-1,2973;-1;-1,,,,,106.05616943342358,1316.9428379970655,0:t_wait:215.21124202991086;t_drive:136.05616943342375;fare:131;vid:1,,,0,4,6975.593028689173,7111.6491981225945,131,0
191,BasicRequest,1,6720,6720,2993;-1;-1,2978;-1;-1,,,,,264.79419928687355,3227.663638401175,0:t_wait:118.15420602278391;t_drive:294.79419928687366;fare:322;vid:5,,,0,5,6838.154206022787,7132.94840530966,322,0
195,BasicRequest,1,6840,6840,2988;-1;-1,2992;-1;-1,,,,,168.0755609080336,1869.1901237226884,0:t_wait:225.25291635625308;t_drive:198.07556090803337;fare:186;vid:0,,,0,0,7065.252916356255,7263.328477264284,186,0
196,BasicRequest,1,6960,6960,2968;-1;-1,2987;-1;-1,,,,,223.08377944721312,2614.671158989071,0:t_wait:55.04435198135343;t_drive:253.0837794472127;fare:261;vid:3,,,0,3,7015.044351981352,7268.128131428563,261,0
198,BasicRequest,1,7140,7140,2987;-1;-1,2984;-1;-1,,,,,127.4257940665604,1389.2919531006646,0:t_wait:11.969628403550814;t_drive:157.42579406656023;fare:138;vid:4,,,0,4,7151.969628403551,7309.395422470112,138,0
197,BasicRequest,1,7020,7020,2967;-1;-1,2982;-1;-1,,,,,273.2935470893493,3402.5930837155474,0:t_wait:37.01732852874193;t_drive:303.293547089349;fare:340;vid:2,,,0,2,7057.017328528743,7360.310875618092,340,0
199,BasicRequest,1,7140,7140,2990;-1;-1,2968;-1;-1,,,,,82.54202364416264,979.5016832740181,0:t_wait:206.7220912243465;t_drive:112.54202364416233;fare:100;vid:1,,,0,1,7346.722091224348,7459.264114868509,100,0
